cust_unique_id,age,gender,ethnicity_group,geo_region,net_salary,other_income,observed_income,housing_spend,childcare_spend,gambling_spend,observed_surplus,credit_score,savings_bal_lbg,annual_net_savings_lbg
13639,32,M,White British,Scotland,54306.88,9294.09,63600.97,22278.64,0,0,41322.33,1708.34,284078.57,17653.44
13640,48,F,White British,Southeast,66709.17,NA,66709.17,26722.55,0,0,58204.76,2066.23,1299263.75,30556.25
13641,26,F,White British,Southeast,61788.47,20368.44,82156.91,28055.94,0,0,54100.97,1998.7,60172.63,25216.19
13642,18,F,White British,Scotland,46078.04,10017.26,56095.29,23555.47,0,0,32539.82,1548.85,0,17030.64
13643,35,F,White British,Scotland,-1000,9818.19,56867.7,21157.16,0,0,35710.53,1611.7,344926.69,0
13644,68,M,White British,Southeast,73274.65,19702.68,92977.32,27936.45,0,0,65040.87,2230.87,2713754.96,28737.05
13645,28,M,White British,North,52411.51,NA,52411.51,22822.13,0,0,42081.71,PROMO34,126002.42,18190.7
13646,26,M,White British,Scotland,-1000,11088.32,67627.03,24511.87,0,0,43115.16,1745.34,47012.55,17002.1
13647,36,F,White British,Southeast,62612.48,19665.89,82278.36,NA,0,0,82278.36,1963.23,578515.81,0
13648,60,F,White British,Southwest,52794,10744.55,63538.55,21249.88,0,0,42288.67,1711.15,1415970.36,27833.7
13649,20,F,South Asian,Scotland,34341.76,0,34341.76,18982.35,0,0,15359.41,1270,0,11344.5
13650,40,M,White Other,Scotland,43785.49,0,43785.49,17237.32,0,500.51,26047.66,1375.09,367279.78,17646.17
13651,28,9999,White British,Southeast,59477.03,17335.11,76812.13,29037.53,0,0,47774.6,1891.43,139417.37,18746.65
13652,39,M,White British,Southeast,69834.95,20136.53,89971.48,31600.87,8963.92,0,49406.69,PROMO34,668014.09,24318.18
13653,58,F,White British,Southeast,68445.13,NA,68445.13,27893.32,0,0,60108.14,2105.28,1918871.93,36871.42
13654,37,M,White British,Scotland,57815.85,11133,68948.85,25737.01,0,0,43211.85,1728.98,500926.87,23591.3
13655,31,F,White British,Southwest,45383.1,7483.15,52866.25,21476.33,0,0,31389.93,1481.48,182731.55,12979.39
13656,43,M,White British,Scotland,57025.32,12826.72,69852.04,26474.56,0,0,43377.48,1772.01,747434.95,23784.38
13657,31,F,White British,Southeast,59848.33,18474.36,78322.69,NA,0,0,78322.69,1952.86,296924.37,23879.21
13658,42,M,White Other,Scotland,45247.06,9400.9,54647.96,21199.12,0,0,33448.85,1533.42,539114.74,18887.74
13659,66,F,White British,Southeast,-1000,21812.58,88817.46,NA,0,500.62,88316.84,2120.19,2354892.61,0
13660,59,F,White British,Scotland,53173.06,8799.56,61972.62,NA,0,0,61972.62,1719.02,1285748.28,28679.32
13661,19,M,White British,Southeast,64815.11,18302.12,83117.23,30381.87,0,0,52735.36,1967.43,0,19162.61
13662,48,F,White British,Midlands,48732.95,8048.54,56781.5,17491.9,0,0,39289.6,1685.78,862301.09,25936.96
13663,45,F,White British,Southwest,51374.61,7275.92,58650.52,19071.72,0,0,39578.8,1697.79,755175.13,0
13664,61,F,White British,Southeast,65798.55,NA,65798.55,26940.54,0,0,58970.36,2107.72,2056110.5,24349.03
13665,28,F,White British,Southeast,63607.68,17612.36,81220.04,30777.3,0,0,50442.74,1947.63,152239.31,16248.96
13666,62,M,White British,Scotland,60465.42,14439.14,74904.56,24371.87,0,0,50532.69,1877.22,1797764.26,32064.24
13667,27,F,White British,Southwest,47641.27,8995.31,56636.59,22025.51,0,0,34611.08,1622.52,72700.3,17035.04
13668,49,F,White British,Southeast,67034.03,21351.21,88385.24,NA,0,0,88385.24,2050.8,1356136.84,33684.8
13669,44,F,White British,North,48532.45,9238.54,57770.99,20383.45,0,0,37387.54,1648.05,676185.22,0
13670,43,F,White British,Southeast,63227.27,15367.9,78595.18,NA,0,0,78595.18,1871.03,880999.08,26450.97
13671,43,M,White British,Southeast,68135.58,19026.11,87161.69,26206.99,0,500.18,60454.52,2130.78,1054916.89,28490.83
13672,52,M,White British,Southwest,56550.63,11106.3,67656.94,22308.55,0,0,45348.38,1806.46,1171653.76,27872.34
13673,23,M,White British,Southeast,68143.25,19321.46,87464.71,31965.63,0,0,55499.08,2024.6,0,24104.49
13674,35,F,White British,Southeast,58522.72,19388.37,77911.08,27337.92,0,501.05,50072.11,1916.33,486380.07,25146.69
13675,67,F,White British,Southeast,68100.44,20295.99,88396.43,25147.28,0,0,63249.15,2158.23,2572194.02,27505.76
13676,54,M,White British,Midlands,56881.15,11285.84,68166.99,20484.43,0,0,47682.56,1867.76,1333277.07,30469.37
13677,19,M,South Asian,Southeast,57302.38,18823.93,76126.31,26270.16,10862.21,500.1,38493.84,1679.26,0,15570.85
13678,29,F,White British,Southeast,61596.02,18870.65,80466.67,29296.21,0,0,51170.46,1889.18,202959.2,21662.93
13679,18,M,White British,Southeast,67692.41,18461.55,86153.96,29687.28,0,0,56466.68,2023.76,0,23816.02
13680,67,F,White British,Southeast,65948.12,18226,84174.12,25772.25,0,0,58401.87,2041.01,2372822.29,27875.67
13681,19,F,White British,Southeast,57685.32,15422.21,73107.53,28021.84,0,0,45085.7,1789.73,0,18349.63
13682,54,F,White British,Southeast,67250.25,21466.53,88716.78,30137.16,0,0,58579.62,2079.39,1646390.23,33767.79
13683,46,F,White British,Scotland,49217.71,6876.12,56093.83,18346.32,0,0,37747.51,1674.48,754128.19,0
13684,35,F,White British,Midlands,46595.16,8721.56,55316.72,23036.46,0,0,32280.25,1554.32,308737.53,19685.92
13685,58,M,White British,Midlands,54440.22,NA,54440.22,22473.36,0,0,42356.04,1727.64,1339110.55,25837.73
13686,30,F,White British,Wales,47322.25,9368.09,56690.35,21611.21,0,0,35079.14,1622.85,170500.8,0
13687,44,F,White British,Southeast,60306.46,20188.15,80494.6,30727.97,13182.95,0,36583.69,1598.51,664504.65,19514.51
13688,67,M,White British,Southwest,58593.51,NA,58593.51,22943.08,0,0,47663.49,1844.84,1918495.61,32204.38
13689,47,Other,White British,Southwest,51498.89,11958.97,63457.86,20670.84,0,0,42787.01,1759.3,907313.56,25922.25
13690,23,F,White British,Scotland,47928.94,10165.57,58094.52,23340.36,0,0,34754.15,1604.63,0,14220.77
13691,61,F,White British,Scotland,55093.82,10020.53,65114.35,21512.34,0,0,43602.01,1761.25,1503965.21,29477.87
13692,36,M,White British,Scotland,53029.35,11222.29,64251.64,24053.71,12157.97,0,28039.96,1474.38,289212.64,14200.13
13693,33,F,White British,Southeast,64443.31,20738.84,85182.15,29199.9,0,0,55982.26,2007.09,439865.66,25895.24
13694,67,M,White British,Southwest,60709.33,12353.79,73063.12,23120.85,0,0,49942.27,1895.69,2017005.53,23788.83
13695,43,M,White British,Southwest,58660.39,9868.67,68529.05,23905.29,0,0,44623.77,1814.25,772998.89,24112.58
13696,36,M,White British,Southwest,-1000,12814.44,66010.58,NA,0,0,66010.58,1757.39,439542.27,22858.33
13697,42,M,White British,North,58259.89,7601.91,65861.8,23569.39,0,500.31,41792.1,1740.32,682916.86,25900.36
13698,21,F,White British,Wales,46971.71,9560.28,56531.99,21518.3,0,552.58,34461.11,PROMO34,0,21252.77
13699,41,F,White British,Midlands,46857.71,NA,46857.71,18898.08,0,0,37197.76,1602.51,567182.3,0
13700,49,M,White British,Southeast,67624.61,19181.23,86805.84,28725.7,0,0,58080.14,2021.82,1350158.45,0
13701,46,M,White Other,Scotland,44586.59,0,44586.59,NA,0,0,44586.59,1491.02,549099.42,19940.5
13702,68,F,White British,Southeast,64196.52,18408.17,82604.69,24717.36,0,0,57887.33,PROMO34,2411634.06,0
13703,30,M,South Asian,Southeast,54660.35,13207.56,67867.91,24139.3,0,0,43728.61,1728.56,213283.76,20936.61
13704,68,M,White British,Scotland,59741.14,10272.33,70013.47,22523.45,0,0,47490.02,1803.45,1966411.81,33413.55
13705,17,F,White British,Southwest,46249.63,9579.08,55828.71,21329.28,0,0,34499.43,1622.77,0,0
13706,56,Other,South Asian,Southeast,54617.27,17043.43,71660.7,23733.17,0,500.99,47426.54,1808.64,1412707.58,31102.2
13707,46,M,White British,Southeast,69861.35,19750.16,89611.51,NA,0,0,89611.51,2081.31,1164564.97,30506.81
13708,37,F,White British,Southeast,60973.28,17871.79,78845.07,27749.81,0,0,51095.26,1941.2,598518.54,24554.09
13709,26,F,White British,Midlands,68573.56,14325.59,82899.15,30008.02,0,0,52891.13,1967.12,54714.23,23444.42
13710,43,F,White British,Scotland,49210.8,10461.98,59672.78,23885.23,0,0,35787.56,1605.63,610417.87,20424.93
13711,27,M,White British,Midlands,55756.6,10571.2,66327.8,25142.14,0,0,41185.67,1726.22,83293.93,0
13712,62,M,White British,Scotland,58956.69,8443.13,67399.81,21915.67,0,0,45484.14,1789.14,1612819.76,32328.09
13713,36,M,White British,Southeast,68834.39,19437.07,88271.45,28265.96,0,0,60005.5,2073.46,644528.91,28747.81
13714,59,F,White British,Southeast,68621.74,19653.82,88275.56,25142.97,0,0,63132.6,2138.9,2082383.41,22718.87
13715,62,M,South Asian,Southeast,61637.77,17299.74,78937.5,NA,0,0,78937.5,2026.25,1969550.58,36753.68
13716,65,F,White British,Scotland,53420.2,10210.92,63631.13,20371.86,0,0,43259.27,1727.94,1656551.64,32478.55
13717,64,M,White British,Southeast,73647.42,20179.9,93827.32,27436.27,0,0,66391.05,2193.52,2514148.21,32462.21
13718,30,F,White British,Southeast,62078.08,20480.48,82558.56,30793.36,0,0,51765.19,1905.25,251024.57,22771.09
13719,63,M,South Asian,Scotland,47254.89,10768.75,58023.64,19165.09,0,0,38858.56,1656.22,1403918.66,28757.01
13720,55,M,South Asian,Southeast,63274.85,15475.6,78750.45,NA,0,0,78750.45,2000.04,1592997.17,33419.26
13721,32,M,White British,Southwest,53392.08,11763.17,65155.25,24056.43,0,0,41098.82,1705.75,276036.33,0
13722,22,F,White British,Scotland,44443.27,0,44443.27,19063.8,0,0,25379.47,1378.99,0,15390.61
13723,58,Other,South Asian,Scotland,41467.88,0,41467.88,15087.55,0,0,26380.33,1455.29,807144.42,22811.24
13724,25,M,White British,Scotland,53624.23,9296.39,62920.62,23205.16,0,0,39715.46,1716.66,8107.93,13752.15
13725,43,F,White British,Southeast,62813.87,NA,62813.87,26943.92,0,0,53118.62,PROMO34,928287.21,29623.92
13726,53,M,South Asian,Scotland,47285.2,11882.12,59167.32,22051.01,0,0,37116.31,1661.21,986323.97,23816.19
13727,17,M,White British,Southeast,66971.64,20502.69,87474.33,33581.57,0,0,53892.76,1994.55,0,21926.81
13728,61,M,White British,Southeast,74146.96,22260.39,96407.35,29341.35,0,0,67066,2265.97,2348075.23,30126.54
13729,23,M,White British,Southeast,70956.44,18833.65,89790.1,31841.8,9714.43,0,48233.86,1832.57,0,18903.87
13730,61,F,White British,Scotland,53142.77,10216.29,63359.06,19655.34,0,0,43703.72,1805.03,1503142.23,31282.27
13731,38,F,White British,Southeast,61075.22,15663.42,76738.64,28176.72,0,500.67,48061.25,1875.12,601314.65,21946.52
13732,68,M,White British,Scotland,60743.07,11065.75,71808.82,24541.74,0,0,47267.08,1827.59,1943583.65,35472.59
13733,64,M,White British,Southeast,75875.2,22543.92,98419.12,NA,0,0,98419.12,2225.47,2588075.71,31031.69
13734,34,M,White British,Scotland,55219.03,10348.58,65567.61,21442.53,0,0,44125.08,1763.02,382716.48,17293.56
13735,23,M,White British,Southwest,49609.73,NA,49609.73,25909.42,0,0,34686.27,1563.52,0,16126.27
13736,47,M,South Asian,Southwest,42429.37,0,42429.37,15886.42,0,0,26542.95,1470.33,547172.19,0
13737,65,F,White British,Scotland,53634.3,8403.61,62037.91,19046.4,0,0,42991.51,1745.78,1645754.07,28315.71
13738,26,9999,White British,Southeast,65961.87,20360.81,86322.67,NA,0,500.34,85822.33,2061.62,54943.12,21572.82
13739,25,M,White British,Scotland,51842.97,7173.51,59016.49,23154.17,0,0,35862.32,1585.01,4430.03,15577.57
13740,60,F,White British,Midlands,55384.33,8059.02,63443.36,20977.36,0,0,42466,1728.08,1419457.49,27585.29
13741,44,F,White British,Southeast,62110.42,19591.14,81701.55,28495.03,0,0,53206.53,1954.67,976004.29,31304.84
13742,34,M,White British,Midlands,53442.39,9636.75,63079.14,22801.13,0,0,40278.01,1740.95,346979.11,19140.61
13743,39,M,White British,Wales,56266.83,12570.44,68837.27,23371.56,9484.51,0,35981.19,1632.76,476879.49,18496.74
13744,54,F,White British,Scotland,-1000,11486.86,62232.38,NA,0,0,62232.38,1652.85,1090011.67,25116.14
13745,37,F,White British,Midlands,46528.29,NA,46528.29,NA,0,0,46528.29,1561.18,400142.44,0
13746,55,F,White British,North,51484.94,10077.42,61562.36,20658.97,0,0,40903.38,1668.78,1182301.05,26233.27
13747,46,F,White British,Southwest,52140.92,NA,52140.92,23009.2,0,0,40609.79,1694.69,814382.12,18645.39
13748,53,M,White British,Wales,57968.87,12339.19,70308.06,20631.17,0,0,49676.88,1905.9,1336732.82,30269.17
13749,39,M,White British,Southeast,88818.98,24668.82,113487.81,38184.24,0,0,75303.56,2433.7,1030459.58,35868.57
13750,54,M,White British,Southeast,75671.89,NA,75671.89,30404.61,0,0,65322.34,2207.98,1841203.59,37598.75
13751,68,F,White British,Midlands,52388.29,9238,61626.29,20137.19,0,500.3,40988.81,1677.31,1682074.58,28449.72
13752,23,M,White British,North,55779.7,10302.42,66082.13,25652.05,10335.24,504.56,29590.28,1508.14,0,9680.96
13753,51,F,South Asian,Southeast,55109.09,NA,55109.09,20263.1,0,0,50623.55,1946.67,1265636.5,32030.18
13754,37,M,White British,Southeast,70151.34,19382.69,89534.03,NA,0,0,89534.03,2058.81,690577.21,30163.57
13755,36,M,South Asian,Southeast,57382.73,16224.97,73607.7,NA,0,0,73607.7,1857.46,505954.88,27284.68
13756,21,9999,White British,Southeast,62315.09,NA,62315.09,NA,0,0,62315.09,1839.88,0,18794.53
13757,48,F,White British,Southwest,48770.13,7645.33,56415.46,20153.78,0,0,36261.68,1655.94,794624.64,25377.69
13758,16,M,White British,Southeast,68424.36,20507.55,88931.91,33453.11,0,0,55478.8,1970.03,0,23501.44
13759,59,F,White British,Southeast,66322.41,20256.21,86578.62,29636.9,0,0,56941.72,2050.95,1874444.96,36296.06
13760,65,M,White British,Southwest,56609.82,8973.27,65583.09,20879.84,0,500.69,44202.56,1765.24,1691430.97,33909.61
13761,48,F,White British,Scotland,52042.46,9393.15,61435.61,21743.23,0,0,39692.38,1682.38,869916.01,0
13762,47,F,White British,Scotland,47737.06,8629.3,56366.35,NA,0,500.15,55866.2,1566.76,718141.77,18095.94
13763,41,M,White British,Southeast,71161,17380.05,88541.04,30466.57,0,0,58074.48,2031.38,903316.36,25477.03
13764,30,M,White British,Southeast,68114.18,18865.36,86979.54,30232.96,0,0,56746.58,2039.56,281120.78,22290.27
13765,33,F,White British,Scotland,48869.1,NA,48869.1,22548.31,0,0,34636.76,1603.84,263850.59,15839.64
13766,17,F,White British,Wales,47883.67,10805.84,58689.51,22744.45,0,0,35945.05,1624.4,0,17239.11
13767,23,M,White British,Scotland,54564.29,10687.44,65251.73,24969.52,0,0,40282.21,1712.06,0,20419.56
13768,41,F,White British,Southeast,64057.98,20401.96,84459.94,27609.95,0,0,56849.98,2013.95,879931.01,27162.25
13769,67,F,White British,Southeast,68310.79,18222.68,86533.47,28256.75,0,0,58276.72,2046.95,2368249.31,0
13770,49,M,White British,Southeast,66326.74,21633.68,87960.42,26120.42,0,0,61839.99,2144.54,1438266.18,35919.64
13771,31,F,White British,Scotland,47400.14,9820.22,57220.36,NA,0,0,57220.36,1594.61,207090.15,16210.57
13772,23,F,White British,Scotland,48267.28,8798.5,57065.79,23954.76,0,0,33111.03,1598.14,0,18340.94
13773,55,F,White British,Scotland,52605.46,12338.44,64943.9,24723.02,0,0,40220.88,1682.85,1156154.18,28288.57
13774,43,M,White British,Southeast,73344.99,17118.39,90463.38,NA,0,0,90463.38,2093.68,1077723.23,29502.35
13775,40,M,White British,Southeast,69929.35,20658.37,90587.71,31036.42,8876.27,0,50675.02,1950.34,735124.68,27958.19
13776,64,M,White British,Southeast,72541.19,20471.43,93012.62,27941.79,0,0,65070.83,2153.49,2464658,26871.39
13777,21,M,White British,Scotland,53100.27,13755.2,66855.46,27627.11,0,0,39228.36,1708.41,0,14292.32
13778,56,M,White Other,Southeast,67210.82,NA,67210.82,26698.44,0,0,58873.05,2094.15,1767528.71,0
13779,55,F,White British,Scotland,50993.73,9598.77,60592.5,20352.14,0,0,40240.36,1693.79,1152951.68,23368.1
13780,18,M,White British,Southeast,64229.58,21601.25,85830.83,NA,0,0,85830.83,2023.55,0,20397.14
13781,22,M,White British,Midlands,54285.51,12096.45,66381.96,NA,8467.46,0,57914.5,1593.36,0,0
13782,65,M,South Asian,Southeast,66415.02,20398.1,86813.13,26940.45,0,502.02,59370.66,2042.06,2299727.15,26255.79
13783,45,F,White British,Southeast,64113.61,18074.1,82187.71,27065.67,0,0,55122.04,1976.16,1069076.58,29485.17
13784,41,F,White British,Southeast,62666.49,18832.09,81498.58,NA,0,0,81498.58,1962.3,836156.33,28651.88
13785,30,M,South Asian,Southeast,59506.56,15164.7,74671.26,25479.56,0,0,49191.7,1899.95,246386.97,22207.53
13786,22,F,White British,Scotland,44833.55,0,44833.55,19556.35,0,0,25277.2,1391.25,0,14918.2
13787,33,F,White British,Scotland,50288.13,11678.14,61966.27,24194.92,0,0,37771.35,1663.8,289102.45,18798.16
13788,31,F,White British,Scotland,47200.1,8948.91,56149.01,NA,0,0,56149.01,1516.53,187229.62,15956.84
13789,39,F,White British,North,50045.36,10547.75,60593.11,20642.59,0,0,39950.52,1653.76,534319.19,19526.05
13790,32,F,White British,Scotland,49152.94,10601.12,59754.06,24059.06,0,0,35695.01,1649.22,239888.65,18624.15
13791,20,F,White British,Midlands,44174.89,0,44174.89,19508.99,14198.61,0,10467.29,1270,0,11934.09
13792,40,M,White British,Southeast,68344.85,20466.04,88810.89,NA,0,0,88810.89,2082.85,881853.39,33664.1
13793,52,M,White British,Scotland,52706.02,11955.57,64661.59,21871.14,0,0,42790.45,1721.43,1108025.34,29058.92
13794,66,9999,White Other,Southeast,68616.46,20366.68,88983.14,27216.66,0,0,61766.48,2089.22,2453810.48,29113.73
13795,43,M,White British,North,55194.23,11928.97,67123.2,25746.77,0,0,41376.43,1682.87,710105.78,21467.01
13796,44,F,White British,Southeast,66423.98,18021.6,84445.58,28873.95,0,0,55571.64,1977.87,1023385.92,29559.01
13797,25,M,White British,Scotland,50677.11,9174.29,59851.4,22792.51,0,0,37058.89,1669.27,6579.99,14853.84
13798,36,F,White British,Scotland,47329.92,10182.02,57511.94,22918.01,0,500.03,34093.9,1586.06,363077.26,17822.76
13799,41,F,White British,Scotland,48204.79,NA,48204.79,22705.87,0,0,35896.33,1656.58,547353.16,20241.73
13800,41,F,White British,North,47017.97,7408.86,54426.83,19848.97,0,0,34577.86,1552.5,523876.71,19948.39
13801,57,F,South Asian,Midlands,40792.38,0,40792.38,15615.49,0,0,25176.89,PROMO34,746725.05,18089.73
13802,55,M,White British,Scotland,59459,12051.38,71510.38,25047.85,0,0,46462.53,1838.11,1343166.87,29527.85
13803,48,M,White British,North,58002.07,NA,58002.07,23359,0,0,45361.5,1761.09,1002430.73,26761.63
13804,62,M,White British,Southeast,73063.36,20823.89,93887.24,NA,0,0,93887.24,2184.9,2339270.76,26484.32
13805,48,F,White British,Scotland,49767.06,NA,49767.06,22339.56,0,503.08,37037.3,1595.04,805772.57,19975.12
13806,32,F,White British,Southeast,63930.54,14908.51,78839.05,NA,0,0,78839.05,1978.85,352465.72,21668.24
13807,50,M,White British,Southeast,67053.57,20345.52,87399.09,25863.98,0,0,61535.11,2121.21,1494661.82,33760.43
13808,19,M,White British,Southeast,66131.46,19271.13,85402.59,30687.41,0,0,54715.18,1956.56,0,20487.03
13809,55,M,White British,Midlands,60034.9,10848.95,70883.85,24770.38,0,0,46113.47,1787.73,1326193.48,29342.42
13810,52,M,White British,Southeast,71467.8,18746.04,90213.84,NA,0,0,90213.84,2142.59,1632399.95,0
13811,37,F,White British,Scotland,50364.27,10419.92,60784.19,21357.89,0,0,39426.3,1711.44,456463.06,23236.3
13812,66,F,White British,Scotland,53596.78,10365.79,63962.57,21237.63,0,0,42724.94,1739.66,1671783.34,29577.19
13813,47,M,White British,Southwest,56207.45,12712.63,68920.08,NA,0,0,68920.08,1799.04,983221.72,27017.06
13814,44,M,White British,Southwest,54322.22,10618.13,64940.35,NA,0,0,64940.35,1702.06,731106.25,23398.3
13815,65,F,White British,Scotland,50944.74,12715.5,63660.23,19401.58,0,0,44258.66,1747.22,1691441.35,30323.2
13816,39,F,White British,Southeast,58826.87,16049.36,74876.23,NA,0,500.15,74376.08,1889.83,678466.2,25397.58
13817,59,F,White British,Southeast,71720.91,NA,71720.91,NA,0,0,71720.91,2105.07,1994601.71,36406.44
13818,45,F,White British,Southeast,62926.88,NA,62926.88,29648.75,0,0,54201.7,2003.25,1049263.29,28842.38
13819,28,M,White Other,North,46804.53,9514.56,56319.09,20472.65,0,0,35846.44,1630.09,108432.58,20268.21
13820,51,Other,White British,Southeast,63477.8,16963.94,80441.74,NA,0,500.09,79941.65,1988.39,1369755.32,29969.89
13821,41,F,White British,Southeast,64615.89,NA,64615.89,NA,0,0,64615.89,1952.45,850814.43,27449.54
13822,65,M,White British,Wales,57591.75,12685.64,70277.39,23722.24,0,0,46555.15,1835.68,1791416.25,33432.33
13823,44,M,South Asian,Southeast,-1000,19129.07,89464.94,29177.42,0,0,60287.52,2085.83,1110742.02,27721.07
13824,63,M,White British,Scotland,59114.41,NA,59114.41,22748.98,0,0,47799.03,1872.07,1742463.9,31128.12
13825,51,F,White British,Midlands,49674.85,11374.42,61049.27,NA,0,0,61049.27,1622.58,904070.47,23198.86
13826,43,M,White British,Southeast,68594.01,19286.39,87880.41,NA,12215.63,0,75664.78,1823.49,792569.81,25210.72
13827,24,F,White British,Scotland,47399.38,8444.72,55844.1,22148.18,0,0,33695.92,1592.56,0,13827.41
13828,24,M,White Other,Scotland,44010.47,0,44010.47,18179.55,0,500.08,25330.85,1387.5,0,11634.52
13829,60,M,White British,Southeast,73788.26,NA,73788.26,NA,0,0,73788.26,2237.1,2266172.4,29267.46
13830,67,M,White British,Southwest,61052.83,11547.75,72600.59,19784.19,0,0,52816.4,1987.2,2137399.04,26331.45
13831,49,M,White British,Southeast,69588.6,18943.61,88532.21,31709.53,0,0,56822.68,PROMO34,1321383.69,32532.18
13832,26,F,White British,Scotland,50393.16,11864.31,62257.47,22005.39,0,0,40252.08,1732.32,41591.19,18607.99
13833,62,F,White British,Southeast,67756.46,22401.55,90158.01,25321.59,0,0,64836.42,2210.6,2329488.69,29009.12
13834,67,F,White British,Scotland,54347.86,10294.34,64642.21,21158.95,0,0,43483.25,1779.74,1742711.19,31393.95
13835,25,F,White British,Scotland,49062.07,11544.02,60606.09,NA,0,0,60606.09,1714.25,8799.75,17529.3
13836,34,F,White British,Southeast,60287.47,NA,60287.47,27286.11,0,0,51034.44,1896.49,445223.28,26243.19
13837,46,F,White British,Scotland,49363.91,13919.71,63283.62,21119.86,0,0,42163.76,1761.89,846003.69,25466.77
13838,46,M,Afro-Carribbean,Midlands,46881.68,8747.72,55629.39,21123.05,0,0,34506.34,1541.63,690991.79,20958.95
13839,68,F,Other,Scotland,46844.28,NA,46844.28,NA,0,503.3,46340.98,1699.25,1557710.18,30585.75
13840,55,F,White British,Southwest,50370.57,12799.55,63170.12,17867.44,0,0,45302.67,1819.82,1298482.15,27701.36
13841,41,F,Afro-Carribbean,Wales,38507.75,0,38507.75,NA,0,0,38507.75,1386.36,342710.78,17321.93
13842,61,M,White British,Scotland,56352.24,13155.36,69507.6,24734.87,0,0,44772.73,1801.05,1546837.92,29632.94
13843,64,M,White British,Scotland,57093.95,9947.15,67041.1,NA,0,0,67041.1,1837.66,1763450.08,32276.71
13844,64,F,South Asian,Scotland,44018.59,0,44018.59,NA,0,511.47,43507.12,1401.93,997253.99,24141.44
13845,67,F,White British,Southwest,56037.15,10574.04,66611.18,23259.41,0,529.81,42821.97,1727.39,1718113.31,29905.6
13846,32,M,White British,Southeast,69596.1,18901.31,88497.41,30785.53,0,0,57711.88,2053.73,394971.68,23955.67
13847,40,F,White British,Southeast,65464.57,18821.1,84285.67,30348.12,0,0,53937.55,1945.11,785565.04,28516.7
13848,63,M,White British,Scotland,57432.41,NA,57432.41,NA,0,681.17,56751.24,1807.79,1631225.53,30472.27
13849,51,M,South Asian,Scotland,48378.24,8527.34,56905.58,20032.02,0,0,36873.56,1607.1,915816.7,0
13850,46,M,White British,Scotland,85379.47,16573.36,101952.83,32046.99,0,0,69905.84,2330.3,1433448.91,35412.61
13851,55,F,White British,Southeast,68162.45,19162.66,87325.1,28626.89,0,0,58698.21,2113.96,1703704.37,36202.65
13852,28,F,White Other,Southeast,55900.2,16980.71,72880.91,28005.59,0,0,44875.31,1831.93,132307.45,21835.04
13853,19,M,White British,Southwest,51709.06,13648.86,65357.92,NA,0,0,65357.92,1706.49,0,14990.07
13854,37,F,White British,Scotland,50132.76,9008.64,59141.4,22259.18,0,0,36882.21,1600.83,423781,19613.85
13855,31,M,White British,Southeast,66752.08,19758.21,86510.29,30315.58,0,0,56194.71,2037.55,328337.94,22662.61
13856,30,M,White British,Southwest,51799.93,9190.78,60990.71,23332.72,0,0,37657.99,1667.87,186675.87,17806.7
13857,47,M,White British,Scotland,57292.03,12562.33,69854.36,24446,0,0,45408.36,1770.15,961689.3,0
13858,4,F,White British,Southwest,49878.86,12368.02,62246.88,23289.67,0,543.95,38413.26,1669.31,225174.54,16750.06
13859,49,F,White British,Southwest,48487.79,8687.98,57175.77,NA,0,0,57175.77,1622.94,826146.31,0
13860,59,F,White Other,Southeast,55977.28,15246.66,71223.94,22732.69,0,0,48491.25,1877.16,1587905.48,32360.26
13861,44,M,White British,Southeast,69258.82,19743.32,89002.15,26673.89,0,0,62328.26,2104.31,1151615.45,32936.12
13862,32,M,White British,Wales,57173.02,10948.07,68121.09,26050.76,0,0,42070.33,1772.7,282950.65,18034.29
13863,48,M,White British,Southwest,57282.69,NA,57282.69,23490.78,0,0,45506.18,1773.53,1000781.54,26762.23
13864,48,M,White British,Southwest,52568.43,12086.01,64654.44,22804.53,0,0,41849.91,1691.25,920537.96,23463.71
13865,49,M,White British,Scotland,59823.88,11229.66,71053.54,25222.58,0,0,45830.96,1824.6,1053639.22,0
13866,37,F,White British,Scotland,50195.74,10792.62,60988.36,NA,10526.75,0,50461.61,1452.29,320355.1,16895.74
13867,51,F,White British,Scotland,49643.33,9970.38,59613.7,NA,0,0,59613.7,1698.19,962515.98,23741.22
13868,26,F,White British,Wales,47227.96,8235.24,55463.2,22502.33,0,0,32960.87,1564.59,40851.66,0
13869,28,F,White British,Southwest,47317.1,9563.73,56880.83,24965.85,0,0,31914.98,1528.91,96394.86,15379.68
13870,17,F,Afro-Carribbean,Southwest,37463.63,0,37463.63,17614.48,0,0,19849.15,1270,0,13091.55
13871,18,F,South Asian,Southeast,50656.72,15202.98,65859.7,23806.86,0,0,42052.84,1764.5,0,15359.44
13872,55,F,South Asian,Southeast,56881.26,NA,56881.26,NA,0,0,56881.26,1877.76,1417518.26,29469.46
13873,34,M,White British,Scotland,58458.11,13536.37,71994.48,24748.53,0,0,47245.95,1878.21,417136.82,23830.35
13874,59,F,White British,Southeast,69309.7,NA,69309.7,26402.75,0,0,62512.01,2161.67,2063678.58,27502.26
13875,55,M,White British,Scotland,57179.05,11361.3,68540.35,NA,0,0,68540.35,1821.58,1362656.74,0
13876,22,M,White British,Wales,51403.12,11734.09,63137.21,NA,0,0,63137.21,1634.07,0,17196.51
